filepath,filename,label
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.582.jpg,cat.582.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.645.jpg,cat.645.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.12400.jpg,cat.12400.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.0.jpg,cat.0.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.9398.jpg,cat.9398.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.10786.jpg,cat.10786.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.11372.jpg,cat.11372.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.4061.jpg,cat.4061.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.10858.jpg,cat.10858.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.4772.jpg,cat.4772.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.1005.jpg,cat.1005.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.10366.jpg,cat.10366.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.5835.jpg,cat.5835.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.8234.jpg,cat.8234.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.7619.jpg,cat.7619.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.7111.jpg,cat.7111.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.4590.jpg,cat.4590.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.6795.jpg,cat.6795.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.6690.jpg,cat.6690.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.3663.jpg,cat.3663.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.9678.jpg,cat.9678.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.4271.jpg,cat.4271.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.6008.jpg,cat.6008.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.1105.jpg,cat.1105.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.8297.jpg,cat.8297.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.816.jpg,cat.816.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.5988.jpg,cat.5988.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.3881.jpg,cat.3881.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.442.jpg,cat.442.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.698.jpg,cat.698.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.3313.jpg,cat.3313.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.6414.jpg,cat.6414.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.963.jpg,cat.963.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.6200.jpg,cat.6200.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.5989.jpg,cat.5989.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.5531.jpg,cat.5531.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.346.jpg,cat.346.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.7466.jpg,cat.7466.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.2446.jpg,cat.2446.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.3307.jpg,cat.3307.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.6144.jpg,cat.6144.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.2616.jpg,cat.2616.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.10789.jpg,cat.10789.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.9655.jpg,cat.9655.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.795.jpg,cat.795.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.12246.jpg,cat.12246.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.10990.jpg,cat.10990.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.12492.jpg,cat.12492.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.5150.jpg,cat.5150.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.5541.jpg,cat.5541.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.2487.jpg,cat.2487.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.6845.jpg,cat.6845.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.8355.jpg,cat.8355.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.12379.jpg,cat.12379.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.10994.jpg,cat.10994.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.7806.jpg,cat.7806.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.11773.jpg,cat.11773.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.9842.jpg,cat.9842.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.4158.jpg,cat.4158.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.2358.jpg,cat.2358.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.2017.jpg,cat.2017.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.1473.jpg,cat.1473.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.4609.jpg,cat.4609.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.2490.jpg,cat.2490.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.4871.jpg,cat.4871.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.10708.jpg,cat.10708.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.5109.jpg,cat.5109.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.9635.jpg,cat.9635.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.4606.jpg,cat.4606.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.7185.jpg,cat.7185.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.6208.jpg,cat.6208.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.3883.jpg,cat.3883.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.5836.jpg,cat.5836.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.1603.jpg,cat.1603.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.4359.jpg,cat.4359.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.10517.jpg,cat.10517.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.9425.jpg,cat.9425.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.5607.jpg,cat.5607.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.300.jpg,cat.300.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.11498.jpg,cat.11498.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.4431.jpg,cat.4431.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.3285.jpg,cat.3285.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.6797.jpg,cat.6797.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.4094.jpg,cat.4094.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.3498.jpg,cat.3498.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.3434.jpg,cat.3434.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.12420.jpg,cat.12420.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.5429.jpg,cat.5429.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.12115.jpg,cat.12115.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.8856.jpg,cat.8856.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.1970.jpg,cat.1970.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.4945.jpg,cat.4945.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.6825.jpg,cat.6825.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.8889.jpg,cat.8889.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.3362.jpg,cat.3362.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.2394.jpg,cat.2394.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.326.jpg,cat.326.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.1402.jpg,cat.1402.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.7226.jpg,cat.7226.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.6760.jpg,cat.6760.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.8132.jpg,cat.8132.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.10402.jpg,cat.10402.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.1467.jpg,cat.1467.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.12365.jpg,cat.12365.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.33.jpg,cat.33.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.11903.jpg,cat.11903.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.12453.jpg,cat.12453.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.3328.jpg,cat.3328.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.5166.jpg,cat.5166.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.7143.jpg,cat.7143.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.5193.jpg,cat.5193.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.678.jpg,cat.678.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.5426.jpg,cat.5426.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.2403.jpg,cat.2403.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.12213.jpg,cat.12213.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.4642.jpg,cat.4642.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.370.jpg,cat.370.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.11798.jpg,cat.11798.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.7610.jpg,cat.7610.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.11606.jpg,cat.11606.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.8327.jpg,cat.8327.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.602.jpg,cat.602.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.12266.jpg,cat.12266.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.7019.jpg,cat.7019.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.6919.jpg,cat.6919.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.11761.jpg,cat.11761.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.7290.jpg,cat.7290.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.4293.jpg,cat.4293.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.11613.jpg,cat.11613.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.7575.jpg,cat.7575.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.782.jpg,cat.782.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.10578.jpg,cat.10578.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.332.jpg,cat.332.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.1529.jpg,cat.1529.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.3926.jpg,cat.3926.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.8260.jpg,cat.8260.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.7741.jpg,cat.7741.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.1799.jpg,cat.1799.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.5449.jpg,cat.5449.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.3211.jpg,cat.3211.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.7593.jpg,cat.7593.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.262.jpg,cat.262.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.11935.jpg,cat.11935.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.10989.jpg,cat.10989.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.553.jpg,cat.553.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.1869.jpg,cat.1869.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.9382.jpg,cat.9382.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.11419.jpg,cat.11419.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.1679.jpg,cat.1679.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.1783.jpg,cat.1783.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.7616.jpg,cat.7616.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.7916.jpg,cat.7916.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.10521.jpg,cat.10521.jpg,cats
/home/vscode/.cache/kagglehub/datasets/salader/dogs-vs-cats/versions/1/train/cats/cat.11436.jpg,cat.11436.jpg,cats
